danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,time_signature,is_running
0.647,0.228,2,-19.288,1,0.0668,0.841,0.00149,0.108,0.189,119.828,6qrcJkIpuWpxH0ruS8WVAy,4,0
0.685,0.323,2,-7.103,1,0.0289,0.851,0.0,0.198,0.569,125.058,2EFZ9emtKWEglWUQGEQ3P9,4,0
0.617,0.589,7,-5.978,1,0.0345,0.0268,0.0,0.378,0.566,92.991,5IAESfJjmOYu7cHyX557kz,4,0
0.843,0.764,10,-2.494,0,0.0741,0.0356,0.0,0.0448,0.872,96.025,6ejks4eS7DOoYW8hrpRcDV,4,0
0.849,0.581,6,-5.464,0,0.261,0.0178,0.0,0.092,0.274,142.015,1IzJxbARcQrOWMZgPw1PNj,4,0
0.564,0.612,0,-5.018,1,0.0248,0.382,0.0,0.11,0.146,83.03,4Bee3PcNdfeqO1B80dDgFn,3,0
0.5,0.748,0,-5.927,1,0.0364,0.00291,0.0,0.112,0.448,148.009,3kXH9BQq0TyNliiP1MIE6N,4,0
0.526,0.754,11,-5.497,0,0.278,0.00395,0.00114,0.253,0.317,162.44,5EloqweGioDEbqiGXTYWgE,4,0
0.527,0.598,1,-4.257,1,0.0283,0.063,0.000153,0.0913,0.23,66.041,5vZoQQ1hH5L2s4Y8G86ksg,3,0
0.777,0.841,9,-4.641,0,0.0407,0.312,7.58e-05,0.0706,0.901,133.007,7Lkxvfl2rkNYWS4kBDCQtN,3,0
0.852,0.881,5,-2.546,0,0.126,0.0602,6.44e-06,0.0682,0.556,96.984,0J9g1MMJDhyvOb3NWckHMm,4,0
0.535,0.488,0,-8.261,1,0.0278,0.449,0.0,0.111,0.348,159.813,3yNJkriPzWjkkDAWHIAVUq,4,0
0.794,0.807,1,-3.447,0,0.326,0.334,0.0,0.104,0.575,178.003,4NoOME4Dhf4xgxbHDT7VGe,4,0
0.722,0.579,0,-6.339,0,0.15,0.0952,0.0,0.261,0.544,157.001,7kSBvPr9it26XjylB5LJkx,4,0
0.617,0.655,2,-3.616,1,0.17,0.0934,6.17e-06,0.487,0.626,173.891,05OnZaYopHpb0z7ktT2FIF,4,0
0.652,0.879,0,-6.405,1,0.0784,0.00284,0.0896,0.0918,0.789,173.925,7GRv55NwkjxU2ysJLwzC9c,4,0
0.776,0.817,5,-6.018,0,0.0748,0.18,3.44e-05,0.146,0.515,149.921,0kwrPQkiGVE8KTHalH1uMo,4,0
0.484,0.864,3,-4.593,1,0.0467,0.0324,0.0,0.0926,0.425,137.989,2Iu5OBDudGv5B0qfKKKbGm,4,0
0.419,0.729,1,-5.1,0,0.0586,0.0429,0.0,0.19,0.0964,155.057,6V1TqJxtw3P0ouCKICvl9l,5,0
0.62,0.409,1,-10.146,1,0.0282,0.77,0.0542,0.105,0.582,113.946,3iBgrkexCzVuPy4O9vx7Mf,3,0
0.784,0.616,0,-7.159,1,0.0927,0.0042,0.00592,0.256,0.291,137.019,2beD5W9IkefQ04IO39XF7w,4,0
0.577,0.658,2,-8.281,1,0.0961,0.107,0.0,0.0953,0.243,83.297,1c926G7no7KCvt717X6rgZ,4,0
0.508,0.797,1,-5.854,1,0.0411,0.00261,7.56e-06,0.0916,0.361,126.982,09DR0sHnQUhHOiSNttc1mv,4,0
0.898,0.732,7,-3.982,1,0.0427,0.621,1.29e-05,0.0908,0.96,115.955,6maTPqynTmrkWIralgGaoP,4,0
0.637,0.634,2,-8.126,1,0.426,0.174,0.0,0.149,0.49,178.037,6IEXjer2qbXhRLFv99NQQv,4,0
0.603,0.797,6,-5.279,0,0.0474,0.00443,5.63e-06,0.103,0.235,135.438,1slDsIJxew9AOOA3v0xFzn,4,0
0.263,0.112,5,-16.55,1,0.0344,0.935,8.5e-05,0.0565,0.0903,76.244,4LHq10VKu3fSIg8EeVRi09,4,0
0.807,0.721,4,-6.211,0,0.0508,0.51,0.00216,0.115,0.532,134.014,7woEDtme8YkFiWeyiinIjy,4,0
0.404,0.788,2,-4.355,1,0.0535,0.00518,1.71e-06,0.17,0.608,208.138,3jhV8I9sIPXsjPs2ZOnSaf,4,0
0.784,0.826,7,-6.34,0,0.0538,0.0965,7.09e-05,0.123,0.893,138.078,0cNSq9T5l8gZnpY14rsTR2,3,0
0.786,0.698,1,-4.697,1,0.0976,0.0175,0.0,0.194,0.168,154.954,293QwzG48nRXlqk5lGDUbw,4,0
0.745,0.877,5,-2.649,0,0.173,0.455,0.0,0.0732,0.852,120.015,0B1xarnfKvUFWUoFdQnooq,4,0
0.563,0.755,5,-4.504,1,0.0253,0.0134,0.0,0.399,0.811,92.988,1xdsRkWxWWUkKhh9hRtfYp,4,0
0.732,0.6,6,-9.057,0,0.241,0.00385,0.000114,0.112,0.436,167.973,4muwDurKeVOB1WBjTVRWlD,4,0
0.57,0.842,4,-5.085,0,0.0381,0.0136,0.00876,0.524,0.47,143.975,7MlDNspYwfqnHxORufupwq,4,0
0.664,0.529,2,-6.149,1,0.0392,0.539,5.28e-05,0.0697,0.439,148.12,1mF6RkY7x1KsDBZS6cV5f1,4,0
0.586,0.595,6,-7.851,1,0.127,0.459,0.00681,0.254,0.256,81.405,6HexNTb392JS071DoTGo0y,4,0
0.587,0.924,11,-5.433,0,0.0457,0.0311,0.0171,0.23,0.509,140.009,22dUzMFttcR3uU17NcOAIv,4,0
0.461,0.718,2,-5.627,1,0.0666,0.139,1.66e-05,0.0968,0.334,162.187,09hVlIVHtEE1nLUv6YGZiW,4,0
0.835,0.753,2,-4.167,0,0.0521,0.204,0.000186,0.384,0.583,105.982,601dhwn8qc31FrSlMu5wEf,4,0
0.818,0.51,2,-7.05,0,0.408,0.209,0.0,0.211,0.416,129.057,3lcfs9Qjfxzy00VSVkixDv,4,0
0.658,0.282,2,-8.282,0,0.0353,0.433,0.0,0.0741,0.39,119.757,6bwkboBlLILD7hLHEP532z,3,0
0.638,0.474,5,-12.7,0,0.124,0.351,0.191,0.105,0.441,179.771,743lpOvFlZGhsMLBvNKyPe,4,0
0.773,0.82,0,-5.897,0,0.115,0.394,0.0,0.0739,0.555,92.996,5IBbct0DgeD2jVb2zJBcZi,4,0
0.468,0.608,1,-4.938,1,0.0363,0.191,0.0,0.304,0.146,134.096,3yn4AN3yeMiz88A5xtUQsn,3,0
0.676,0.588,7,-7.025,1,0.275,0.137,8.47e-06,0.137,0.484,186.012,1tJ2bhg1M3ELwSjxkkhocw,4,0
0.651,0.415,10,-8.722,1,0.0367,0.452,1.56e-06,0.124,0.178,125.013,4KHPtuvvPmLa5SUYwRZrCB,4,0
0.651,0.415,10,-8.722,1,0.0367,0.452,1.56e-06,0.124,0.178,125.013,5qJWyDcQ7odpgnBF9OnatJ,4,0
0.651,0.415,10,-8.722,1,0.0367,0.452,1.56e-06,0.124,0.178,125.013,2qyFCJT4gPm1X2CiuJBpOh,4,0
0.651,0.415,10,-8.722,1,0.0367,0.452,1.56e-06,0.124,0.178,125.013,6bhQgNSEgGv1dgDBLMc24l,4,0
0.651,0.415,10,-8.722,1,0.0367,0.452,1.56e-06,0.124,0.178,125.013,3ACxUXCC1SiyQO8vVhfTxR,4,0
0.705,0.505,8,-6.923,1,0.193,0.142,0.0,0.164,0.388,160.053,3mRXA3YoK4WUPn6x6pRlLf,4,0
0.651,0.415,10,-8.722,1,0.0367,0.452,1.56e-06,0.124,0.178,125.013,1az0Hdadk0KHZOpkC8SGIJ,4,0
0.651,0.415,10,-8.722,1,0.0367,0.452,1.56e-06,0.124,0.178,125.013,3A55ehhLpmIBQADhStZWrI,4,0
0.667,0.721,7,-5.349,0,0.033,0.00248,6.24e-05,0.0753,0.703,100.018,22RWKukJW6HGn6Wc238yck,4,0
0.651,0.415,10,-8.722,1,0.0367,0.452,1.56e-06,0.124,0.178,125.013,0YviSuclyUTsvwhm8i3xbD,4,0
0.651,0.415,10,-8.722,1,0.0367,0.452,1.56e-06,0.124,0.178,125.013,24TZR1t69q8SVGx27ICurH,4,0
0.651,0.415,10,-8.722,1,0.0367,0.452,1.56e-06,0.124,0.178,125.013,57KDRFLwSWlGpASpS4PJ3g,4,0
0.774,0.814,0,-5.932,0,0.123,0.418,0.0,0.0862,0.56,92.976,1Y173wz5aJQu76tVyilWPc,4,0
0.651,0.415,10,-8.722,1,0.0367,0.452,1.56e-06,0.124,0.178,125.013,0XrTFmTXUlZ6VrClEdWYqg,4,0
0.651,0.415,10,-8.722,1,0.0367,0.452,1.56e-06,0.124,0.178,125.013,02HBIHZQEEeaogzgLgS75u,4,0
0.651,0.415,10,-8.722,1,0.0367,0.452,1.56e-06,0.124,0.178,125.013,2PrfBJWgNTxvpUmHH1H4xF,4,0
0.651,0.415,10,-8.722,1,0.0367,0.452,1.56e-06,0.124,0.178,125.013,33C8Zmm49FD8Ao3IficrO5,4,0
0.535,0.791,0,-5.55,1,0.0327,0.00096,0.000155,0.0788,0.5,142.981,6KKKg8A7RH4oprevU7fcDT,4,0
0.651,0.415,10,-8.722,1,0.0367,0.452,1.56e-06,0.124,0.178,125.013,5c2vNS8dMCAEIAWSFoY63i,4,0
0.651,0.415,10,-8.722,1,0.0367,0.452,1.56e-06,0.124,0.178,125.013,7Gjxn7GuOa0IJkN5W0yaMB,4,0
0.651,0.415,10,-8.722,1,0.0367,0.452,1.56e-06,0.124,0.178,125.013,13WdKwN4c1tWdbgfbEVP38,4,0
0.651,0.415,10,-8.722,1,0.0367,0.452,1.56e-06,0.124,0.178,125.013,7kFG7qcJOwGNmksSS5S3Ee,4,0
0.512,0.796,1,-4.075,1,0.0645,0.00147,0.000209,0.0938,0.344,171.014,3y1weQADTFIhYyHJ5LNqGX,4,0
0.512,0.796,1,-4.075,1,0.0645,0.00147,0.000209,0.0938,0.344,171.014,0fabqUEKdCHowTxbMVrmFn,4,0
0.638,0.474,5,-12.7,0,0.124,0.351,0.191,0.105,0.441,179.771,20Z0vqmWpCDUSm7zH3s6pt,4,0
0.512,0.796,1,-4.075,1,0.0645,0.00147,0.000209,0.0938,0.344,171.014,2MrZUG0ea3diZBy7dAC1Yh,4,0
0.702,0.586,9,-7.83,0,0.0313,0.0388,7.27e-05,0.156,0.608,134.951,4JDiwBANhjF9b3DelYWKLx,4,0
0.651,0.415,10,-8.722,1,0.0367,0.452,1.56e-06,0.124,0.178,125.013,5DkJsSYVS9em61Y4lfiNlx,4,0
0.651,0.415,10,-8.722,1,0.0367,0.452,1.56e-06,0.124,0.178,125.013,0iK6Hs2RpfXIVkyURyrtTJ,4,0
0.651,0.415,10,-8.722,1,0.0367,0.452,1.56e-06,0.124,0.178,125.013,1qNx5wjrg5arQTsQGw1MUD,4,0
0.766,0.783,0,-5.636,0,0.177,0.437,0.0,0.0607,0.552,93.018,5LRQ7S4gXgGqHiaDuhSZvl,4,0
0.685,0.816,0,-5.496,1,0.0308,0.0216,2.05e-05,0.439,0.619,118.065,4xET9tZELrXjY03yoXIK0V,4,0
0.651,0.415,10,-8.722,1,0.0367,0.452,1.56e-06,0.124,0.178,125.013,76RDYBXy1LtrItEOC8aP2n,4,0
0.651,0.415,10,-8.722,1,0.0367,0.452,1.56e-06,0.124,0.178,125.013,2SK2ZJ6kyRGX75gK4TU9TR,4,0
0.535,0.791,0,-5.55,1,0.0327,0.00096,0.000155,0.0788,0.5,142.981,5WKskKrf4eVVgbvDYLm1Is,4,0
0.659,0.381,2,-5.922,0,0.0304,0.385,0.0,0.0972,0.426,119.844,0iSmlSbbvqsw9nKUJnRb7K,3,0
0.651,0.415,10,-8.722,1,0.0367,0.452,1.56e-06,0.124,0.178,125.013,2XVwDz7To4vQ7ionNILyyI,4,0
0.651,0.415,10,-8.722,1,0.0367,0.452,1.56e-06,0.124,0.178,125.013,26WN9KNqzurNhNecImiiJH,4,0
0.651,0.415,10,-8.722,1,0.0367,0.452,1.56e-06,0.124,0.178,125.013,0w2l1x0MBaxKP4frcMBAE0,4,0
0.651,0.415,10,-8.722,1,0.0367,0.452,1.56e-06,0.124,0.178,125.013,3du4F4pB3ame2hEN0wbxPU,4,0
0.512,0.796,1,-4.075,1,0.0645,0.00147,0.000209,0.0938,0.344,171.014,0WODdOyFIQUdUZ6qDqGN5O,4,0
0.651,0.415,10,-8.722,1,0.0367,0.452,1.56e-06,0.124,0.178,125.013,0P1bclX2cuYm2PpZMZiNlr,4,0
0.662,0.771,0,-5.736,1,0.052,0.0136,7.93e-06,0.247,0.74,109.956,4omseXcsbZRWvgSpFd6gAC,4,0
0.651,0.415,10,-8.722,1,0.0367,0.452,1.56e-06,0.124,0.178,125.013,04MADFE0uUFgEjR1whfECE,4,0
0.434,0.528,1,-7.152,0,0.0798,0.111,0.0,0.157,0.445,65.687,2Mj5jAv4jiYTHsRLSYwCTz,4,0
0.676,0.588,7,-7.025,1,0.275,0.137,8.47e-06,0.137,0.484,186.012,16qMf5FQnddIrLSyxVzyGN,4,0
0.651,0.415,10,-8.722,1,0.0367,0.452,1.56e-06,0.124,0.178,125.013,0KntuGSSFraKyiNH4VYxRN,4,0
0.651,0.415,10,-8.722,1,0.0367,0.452,1.56e-06,0.124,0.178,125.013,0nn0Wr3pzK0LrLu8reGSEt,4,0
0.698,0.769,8,-7.154,1,0.0368,0.0128,0.00166,0.238,0.354,121.02,7oIMu2ToE8prHCURzNioVU,4,0
0.651,0.415,10,-8.722,1,0.0367,0.452,1.56e-06,0.124,0.178,125.013,6IJEmOzb8N1LxOcYsx3FLv,4,0
0.651,0.415,10,-8.722,1,0.0367,0.452,1.56e-06,0.124,0.178,125.013,24pcx9gvqEFOkV0zSFB5cu,4,0
0.651,0.415,10,-8.722,1,0.0367,0.452,1.56e-06,0.124,0.178,125.013,1AQTpRBm0wqQEIetoEniDZ,4,0
0.651,0.415,10,-8.722,1,0.0367,0.452,1.56e-06,0.124,0.178,125.013,6jFPHTYwuTHutQNJaWLRtO,4,0
0.651,0.415,10,-8.722,1,0.0367,0.452,1.56e-06,0.124,0.178,125.013,0nIpmf11ZtJDUpuuTpU5Ju,4,0
0.651,0.415,10,-8.722,1,0.0367,0.452,1.56e-06,0.124,0.178,125.013,7Dci1QkgMEG1FRyDtyY4sK,4,0
0.538,0.751,10,-5.487,0,0.128,0.0194,1.42e-06,0.145,0.244,169.985,499wqdhrBWwST8zbvcSRZB,4,0
0.71,0.774,9,-5.511,0,0.041,0.117,0.0,0.0967,0.61,107.96,3Wwy3bM1ZV7cDmEI3aPm4L,4,0
0.676,0.588,7,-7.025,1,0.275,0.137,8.47e-06,0.137,0.484,186.012,5DgF9iJIzcP7FwmI7GALfP,4,0
0.468,0.608,1,-4.938,1,0.0363,0.191,0.0,0.304,0.146,134.096,17JZMuVLn8Damr5KQhYBr8,3,0
0.602,0.528,1,-7.152,0,0.0556,0.11,0.0,0.157,0.455,133.851,3Tu7jDBRZK0skKU5KHCo5L,4,0
0.676,0.588,7,-7.025,1,0.275,0.137,8.47e-06,0.137,0.484,186.012,60PSEXeZiwdcpqv2G4zORf,4,0
0.715,0.47,5,-12.638,0,0.0772,0.353,0.0923,0.104,0.426,89.967,3jXCfteAnLhi0RjiI8ssLd,4,0
0.538,0.751,10,-5.487,0,0.128,0.0194,1.42e-06,0.145,0.244,169.985,1VpKT3ONM93ABRea44fRYl,4,0
0.651,0.567,5,-5.941,0,0.0317,0.0934,0.00991,0.124,0.138,108.953,2Nv3pllf2CpG6x4bQHxRvR,4,0
0.565,0.551,0,-7.007,0,0.0687,0.0845,0.0,0.139,0.125,112.98,2Dwe2jWC2XREvL8tvcRhDh,4,0
0.565,0.551,0,-7.007,0,0.0687,0.0845,0.0,0.139,0.125,112.98,6JRMitdFaVam8vYZE1ihqs,4,0
0.512,0.796,1,-4.075,1,0.0645,0.00147,0.000209,0.0938,0.344,171.014,6Vbv7K1PXfDp8h33Autwtf,4,0
0.583,0.491,7,-9.876,0,0.0503,0.124,0.0,0.331,0.391,79.975,5g4GamSdsML7RWDcCaxdVe,4,0
0.676,0.588,7,-7.025,1,0.275,0.137,8.47e-06,0.137,0.484,186.012,2cd6t6AMIZfhHp4IQR1tRR,4,0
0.938,0.606,6,-6.396,0,0.419,0.117,0.0,0.528,0.706,121.108,0WoVfPjxsf9MTvPt9ptqeE,4,0
0.881,0.551,2,-6.41,1,0.123,0.0205,0.16,0.19,0.196,119.951,0FkD2FHEZrZIofVkY6XPFK,4,0
0.844,0.677,1,-6.216,1,0.158,0.0406,8.32e-05,0.407,0.841,98.995,4GIy8IctFUuE6DdSNuDEOB,4,0
0.613,0.573,9,-7.277,0,0.0345,0.00572,2.58e-06,0.432,0.124,119.041,2fkU7qoJDS07PdWxtyMCrP,4,0
0.613,0.573,9,-7.277,0,0.0345,0.00572,2.58e-06,0.432,0.124,119.041,4iPB9HSL3xvzB3rpC2Be2z,4,0
0.613,0.573,9,-7.277,0,0.0345,0.00572,2.58e-06,0.432,0.124,119.041,5SJlgYY8YutfxMPmPnDNj0,4,0
0.613,0.573,9,-7.277,0,0.0345,0.00572,2.58e-06,0.432,0.124,119.041,1eCp5nuacMOQhAYFxycjrN,4,0
0.512,0.796,1,-4.075,1,0.0645,0.00147,0.000209,0.0938,0.344,171.014,7EM2fFOHzP2jJbQZvX4tX7,4,0
0.479,0.218,0,-11.997,1,0.0375,0.737,3.22e-06,0.114,0.171,172.074,3yn01PcU95PTbiZ3xvop2j,4,0
0.667,0.671,1,-4.2,0,0.0496,0.413,0.0,0.0809,0.695,83.962,4K3tnAfDLPZPvc3lzsrjoq,4,0
0.659,0.823,4,-5.77,0,0.0415,0.0174,1.82e-06,0.11,0.405,112.931,41cv1emXVm5Su4DWvltXa6,4,0
0.721,0.541,2,-8.924,0,0.12,0.528,0.0,0.13,0.616,153.919,4ztdjZ2t7BVo5DLIFQBdJh,4,0
0.532,0.489,4,-7.419,1,0.0311,0.149,0.0,0.237,0.32,139.807,2kYevr8cbIAH2ha8210Bnz,4,0
0.538,0.783,11,-2.565,0,0.222,0.0113,0.0,0.281,0.553,75.388,3fDTzkvrOo5xQIO480Qmsb,4,0
0.623,0.755,7,-5.386,1,0.0415,0.00306,0.0,0.387,0.32,119.957,6EY9e6LyPWmL8hUS5E1P0h,4,0
0.497,0.501,2,-4.141,1,0.03,0.305,0.0,0.377,0.669,109.732,3upTB6o5YgeALHgDp3mzte,1,0
0.72,0.821,6,-2.488,0,0.0681,0.0953,0.000167,0.0929,0.628,167.998,28BSTgZH1ckI8Xfy8LXaRz,4,0
0.561,0.604,9,-4.409,1,0.0337,0.199,1.9e-05,0.104,0.242,159.92,6usohdchdzW9oML7VC4Uhk,3,0
0.832,0.64,0,-3.085,0,0.0483,0.466,0.0,0.123,0.645,93.946,4iGQ8o9Ih6J1OuDDGCXSCL,4,0
0.522,0.598,1,-5.327,0,0.0284,0.101,0.0,0.152,0.149,133.627,12nBPF4Rh4XLFJV0YLN7uj,4,0
0.814,0.606,1,-6.378,1,0.243,0.0166,0.0,0.125,0.208,150.005,1h6w4POXM2LfG4ZD4xUfZQ,4,0
0.636,0.869,9,-5.289,1,0.0412,0.0378,0.0446,0.0808,0.306,143.011,5eTaQYBE1yrActixMAeLcZ,4,0
0.851,0.642,1,-5.281,1,0.216,0.0658,0.0,0.0713,0.701,143.091,7iTTWHbr4tAlsRJN4m4bay,4,0
0.391,0.816,2,-5.746,0,0.066,0.0169,0.0,0.0893,0.457,160.001,2mltIbKkhQqyh8gCzaqxqA,4,0
0.759,0.579,0,-8.398,1,0.248,0.514,0.0014,0.237,0.736,144.025,749HNBEskSdXTKtGYvASFH,4,0
0.618,0.83,1,-4.614,1,0.323,0.0682,0.0,0.121,0.443,82.885,3EN9CgupFLmuwmHYUPq0ny,4,0
0.57,0.589,9,-5.378,1,0.0488,0.0753,0.0,0.0582,0.796,182.318,0kzN7YAMSbmlHOvxlbQW9y,4,0
0.503,0.839,0,-4.593,1,0.069,1.89e-05,0.0,0.35,0.384,145.836,4mahloUW5K6KeGijwnMGDr,4,0
0.817,0.851,11,-3.309,0,0.0627,0.0351,0.0,0.232,0.886,127.019,1MB8kTH7VKvAMfL9SHgJmG,4,0
0.574,0.935,1,-2.783,1,0.0926,0.112,1.07e-06,0.367,0.836,166.008,7ovUcF5uHTBRzUpB6ZOmvt,4,0
0.512,0.709,2,-5.766,1,0.0329,0.0415,4.25e-06,0.107,0.261,97.981,6UoKX6uLJwhsnyTp5k5StP,4,0
0.839,0.544,9,-6.651,1,0.252,0.344,0.0,0.139,0.332,113.032,4jQF77FelHaw2u1CB0sIfp,4,0
0.759,0.579,0,-8.398,1,0.248,0.514,0.0014,0.237,0.736,144.025,2tQG2nFEHhWsH05kFKlC4A,4,0
0.436,0.409,5,-4.438,1,0.0533,0.499,0.000166,0.38,0.363,98.357,2NbsBSshscKIPRG3kwBbfo,3,0
0.423,0.887,1,-2.97,1,0.0537,0.0362,0.0,0.243,0.892,169.975,5owS9iWWGd6mDlFjUFzBsw,4,0
0.395,0.784,10,-5.903,0,0.132,0.0135,0.0,0.213,0.353,161.946,4CiVz4bw7X1zjCaJ5ZwxUS,4,0
0.773,0.607,10,-6.768,0,0.382,0.0354,0.0,0.111,0.279,155.026,69ZBK01gsgWUnA55BEaAPu,4,0
0.663,0.872,11,-5.056,1,0.2,0.0153,0.0,0.0519,0.626,142.951,4QhnNyKDsAkXPwHkSnuc89,4,0
0.546,0.509,7,-6.683,1,0.0297,0.222,8.02e-06,0.104,0.525,169.875,5SIb4S2seQAeCHPXxiNHBL,4,0
0.492,0.807,10,-3.677,0,0.0854,0.205,0.00275,0.384,0.477,107.087,6luBKkFUt5wTwz7hpLhp12,4,0
0.661,0.933,1,-2.503,0,0.0656,0.0185,3.28e-06,0.157,0.741,123.035,0iqr64c8WWYb549HKs8sqD,5,0
0.774,0.549,9,-7.297,0,0.154,0.178,0.00151,0.22,0.28,135.016,0B6g379TMw0nYGXA7y5xHz,4,0
0.746,0.622,5,-7.923,1,0.241,0.201,0.00113,0.104,0.719,128.101,3k0DJq2HdWJqnqor8NX0ac,4,0
0.553,0.587,5,-6.829,1,0.0277,0.345,0.1,0.256,0.346,90.018,2Jw3VjB1xy5KHBqEeAC6VK,4,0
0.445,0.969,10,-3.37,0,0.338,0.00981,0.0,0.851,0.225,143.887,0zPlzJewGJ8iIxia2bEWDN,4,0
0.773,0.892,1,-3.732,0,0.0483,0.166,3.1e-06,0.429,0.842,130.007,2SOvWt6igzXViIjIiWNWEP,4,0
0.575,0.5,1,-7.594,0,0.0707,0.227,0.0,0.335,0.506,67.033,4W4fNrZYkobj539TOWsLO2,4,0
0.636,0.697,1,-7.992,1,0.0692,0.063,6.15e-06,0.204,0.197,75.017,7FzP0ZPkQZpV5rauVyb7R6,4,0
0.678,0.483,1,-7.956,1,0.422,0.00361,0.0,0.109,0.12,160.156,1hS8xbWKEifaf0VuFpIY69,4,0
0.706,0.675,1,-6.351,0,0.237,0.177,0.0,0.0852,0.516,159.961,5OLcsBO28uWHMzS0EEeZNp,4,0
0.793,0.52,11,-7.457,0,0.0696,0.246,0.0,0.0878,0.309,107.014,3p7XQpdt8Dr6oMXSvRZ9bg,4,0
0.735,0.459,6,-10.164,0,0.273,0.706,2.04e-06,0.101,0.583,74.052,2f86Ae3R4OKAu1lEIqouih,4,0
0.698,0.312,10,-10.9,0,0.0483,0.797,0.0,0.1,0.419,92.138,4w9soAM7IrmYDhSXLp14p6,4,0
0.722,0.588,8,-6.027,1,0.038,0.0527,0.0,0.455,0.636,87.876,2lqHosXoRrzxh42th6Mi7a,4,0
0.544,0.826,1,-3.848,1,0.0288,0.0631,1.46e-05,0.113,0.596,142.029,2ewSCWOL7EAjgmgqfI1UlS,4,0
0.807,0.627,11,-6.829,1,0.0771,0.0225,0.0,0.0904,0.761,122.963,0WCJSIy75ZVxqY51ce0enc,4,0
0.801,0.555,5,-7.47,1,0.241,0.114,0.0,0.561,0.49,121.935,6hgTMdO3CyXlNQJ1K58ruH,4,0
0.8,0.754,1,-5.259,0,0.216,0.0668,0.0,0.278,0.334,134.136,2rjv9fXzpZDbB6lEeIoB3l,4,0
0.619,0.606,1,-4.252,1,0.0784,0.0268,0.0,0.375,0.0669,140.023,1pDbGAAH5GQ8U0KG4fI77H,4,0
0.567,0.961,7,-4.084,1,0.0572,0.00139,3.7e-05,0.102,0.669,151.92,60glT2wsoSHV3B8yCRSB8v,4,0
0.774,0.66,2,-8.2,1,0.0328,0.662,0.0,0.4,0.961,120.023,5mg3VB3Qh7jcR5kAAC4DSV,4,0
0.807,0.75,8,-4.648,0,0.116,0.246,0.0,0.0818,0.408,139.984,3fX6IqwpcIYjyJwQFdJF8c,4,0
0.711,0.914,7,-2.766,0,0.0677,0.0891,0.0,0.0749,0.939,148.056,7uuqrSuCjWxPTCVyOeGMyt,3,0
0.782,0.839,11,-3.933,1,0.0436,0.318,0.0,0.0667,0.914,124.994,50Af7YTMHGNbYyvgofTAGf,4,0
0.758,0.66,8,-6.799,0,0.0756,0.038,0.0,0.175,0.551,90.02,7CIvyuVoWcY0LgUYa1aR5J,4,0
0.782,0.793,9,-5.177,0,0.0387,0.4,6.98e-06,0.0824,0.869,132.997,0lc2neV7ZzjZExwCIVG2B3,3,0
0.601,0.775,9,-4.244,1,0.0421,0.0838,0.0,0.116,0.66,147.854,5dDN8h9dqErwnc88uyKq1b,4,0
0.533,0.742,7,-3.473,1,0.0303,0.0031,0.0,0.108,0.356,131.93,4evLyY5Ue1Wesc61t2KXAU,4,0
0.823,0.615,7,-4.19,1,0.147,0.104,0.0,0.104,0.47,90.952,3Gs7mVfWKl567mjozgxmXv,4,0
0.833,0.695,11,-5.395,0,0.18,0.0655,0.0,0.356,0.455,144.08,485mSqbTvp0pdiK0UW2wbt,4,0
0.532,0.896,8,-4.356,1,0.184,0.00869,0.0,0.106,0.479,150.06,5KyOUICJIvO0z71MBdPGiX,4,0
0.629,0.548,5,-7.694,1,0.0334,0.471,2.21e-05,0.104,0.582,165.931,2GAqIzPU7v3kfvY4hZQ9jm,4,0
0.481,0.539,4,-7.865,0,0.108,0.551,0.00539,0.12,0.621,153.277,1o8Z7GD1CeOaVBEyuzu4HO,4,0
0.715,0.681,10,-4.25,0,0.113,0.129,0.0,0.152,0.277,84.924,1vvcEHQdaUTvWt0EIUYcFK,4,0
0.485,0.545,11,-7.924,1,0.0336,0.0651,0.00547,0.0642,0.0385,150.185,4Ls53fBNVfaXTROBi6X8Hw,4,0
0.475,0.789,1,-6.124,1,0.038,0.17,0.0,0.147,0.485,155.227,6BOP0cv1eeXcvi1oE8bDVZ,4,0
0.585,0.815,0,-4.165,0,0.0565,0.115,0.0,0.124,0.564,132.09,59hBR0BCtJsfIbV9VzCVAp,4,0
0.654,0.811,0,-4.18,1,0.106,0.0401,0.0,0.424,0.432,163.303,5NhLA2P7AiV3cloVmwtwLS,4,0
0.688,0.821,9,-6.042,0,0.07,0.0929,8.46e-05,0.137,0.744,138.049,3CEk3KwDixeCKOVPacup7L,3,0
0.702,0.68,7,-5.451,0,0.0373,0.24,0.0,0.111,0.86,122.895,4yjeRuoVickg1G87LWeRes,3,0
0.795,0.875,4,-4.079,0,0.0525,0.111,8.94e-05,0.107,0.375,104.008,51vRumtqbkNW9wrKfESwfu,4,0
0.708,0.0893,10,-13.047,1,0.0591,0.866,2.3e-06,0.0677,0.397,124.225,1ldpep1bx3l8lsjSiv6AF6,3,0
0.662,0.398,11,-6.691,0,0.0275,0.716,0.0,0.111,0.468,107.001,4sx6NRwL6Ol3V6m9exwGlQ,4,0
0.444,0.629,9,-4.435,1,0.0318,0.00544,0.0,0.271,0.376,134.931,7hZTywPKMdVjJzwdWu11BK,3,0
0.413,0.316,7,-7.794,1,0.0439,0.586,3.33e-06,0.105,0.319,183.328,4MTuL20LF3pWebeJbcNh7p,4,0
